,count,mean,std,min,q25,median,q75,max,skewness,kurtosis,cv,range,iqr,mean_pass,mean_fail,std_pass,std_fail
F437,1567.0,0.1631021401684372,0.8865326283028802,-1.4780936097456723,-0.4352960034195341,0.0,0.564703996580466,3.564703996580466,1.5233344652210736,3.424733142784304,5.4354444851668635,5.042797606326138,1.0,0.15719331455374924,0.24622340819044172,0.8701675805318866,1.092776022369039
F438,1567.0,0.12556261048688105,0.8081532011446996,-1.6304260013050365,-0.4420346145480534,0.0,0.5579653854519465,3.557965385451946,0.9662472120924707,1.51065158460995,6.436256764689519,5.188391386756983,0.9999999999999999,0.11856643725054132,0.22397993207116015,0.795851175841212,0.9638795757144218
F439,1567.0,0.15425309685818134,0.78562653862409,-1.6189328232694649,-0.42038056920489375,0.0,0.5796194307951061,3.5796194307951064,1.142437171133824,1.7991281358901983,5.09310059000821,5.198552254064571,0.9999999999999999,0.1540979734956168,0.15643526492964216,0.7841512663743753,0.8099801254836879
F440,1567.0,0.11287547214980104,0.7735926802067773,-1.393200041809141,-0.46860038469839704,0.0,0.5313996153016027,3.531399615301603,1.0433609156752612,1.707996744927759,6.85350559750715,4.924599657110744,0.9999999999999998,0.11672102578442897,0.05877888592421759,0.7744329058901841,0.7633011526371922
F441,1567.0,-0.05402132166937706,0.5929096285040837,-1.0558753158901135,-0.643517406386025,0.0,0.356482593613975,2.015172334271795,0.11661180867774121,-0.6262050200683689,10.97547431589793,3.0710476501619084,1.0,-0.0522870667852662,-0.07841761874105184,0.5951438219145155,0.5627032916088444
F442,1567.0,-0.022477458467999183,0.7426086034627978,-1.8403225806451613,-0.5161290322580645,0.0,0.48387096774193544,1.8931451612903223,-0.020541087331164477,-0.4870336495373939,33.037925728435916,3.733467741935484,1.0,-0.029074702886247798,0.07032800868486364,0.7363116732194185,0.8244345971124992
F443,1567.0,0.10554051136465299,0.9266206850324293,-1.7477383177570096,-0.5344299065420561,0.0,0.465570093457944,3.4655700934579436,1.2495183191987174,2.232495577802923,8.77976307905201,5.213308411214953,1.0,0.1081570195667589,0.06873328540618263,0.927942281414012,0.911431407281375
F444,1567.0,-0.05159563177872934,0.7841311163795952,-2.3298743855816486,-0.5079191698525394,0.0,0.4920808301474607,2.411796832332058,-0.24572938659232146,-0.07466343798820718,15.19762602631142,4.741671217913707,1.0,-0.05923166488287624,0.05582279544595241,0.7893603648589125,0.7011133882121634
F445,1567.0,-0.043664068427042915,0.8447855375977583,-3.091155724362452,-0.5344546934346176,0.0,0.4655453065653824,2.429734129137276,-0.209348588741593,0.9058455304791844,19.347384886727625,5.520889853499728,1.0,-0.042073441879250426,-0.06603990149839306,0.8504152407604174,0.7645836178953946
F447,1567.0,0.05012558067798024,0.7811377041439367,-2.0709534368070948,-0.5188470066518845,0.0,0.4811529933481154,2.6611973392461197,0.4809355645326009,0.10506184707417399,15.58361406617082,4.732150776053214,1.0,0.04150660869064439,0.17137131161521427,0.7854933361176154,0.7094683946330083
F454,1567.0,0.07167134888580443,0.6810782612990731,-1.368759299711907,-0.4680564789312059,0.0,0.5319435210687942,3.5319435210687944,0.529858785166015,0.19296966791754544,9.502796750410651,4.900702820780701,1.0,0.0794162964634495,-0.03727921174972172,0.6846989327664887,0.6207600673752309
F457,1567.0,0.12888546919214525,0.8348420997768234,-1.4909655030174773,-0.4564595532519704,0.0,0.5435404467480298,3.5435404467480294,1.2712575171733895,2.508855071531446,6.477395046960223,5.0345059497655065,1.0000000000000002,0.12753373716653812,0.1479006995139066,0.8307052386241105,0.8950624156818713
F461,1567.0,0.19608659540743553,0.8470325968667315,-1.2091740561779853,-0.3947326501354005,0.0,0.6052673498645995,3.6052673498645986,1.1947550211019609,1.649719392469815,4.319686387039451,4.814441406042584,1.0,0.18145934647589082,0.4018526068194536,0.8389197917527933,0.934229785747901
F468,1567.0,-0.09847112318417098,1.1669046626912765,-2.325500177577838,-0.5608500059192612,0.0,0.43914999408073885,3.439149994080739,0.32124289262429634,1.3444408580223968,11.85022192238997,5.764650171658577,1.0,-0.1058441598901305,0.005247652785240369,1.1679559068356353,1.152567854113295
F469,1567.0,0.24615033871655564,0.7672778257755346,-0.4991353546437477,-0.37147563214197976,0.0,0.6285243678580201,2.813591936757557,1.2584454299617776,0.9916021741275736,3.1171105827969017,3.3127272914013046,0.9999999999999999,0.2576026022901619,0.08504782325322895,0.7673417248851714,0.7516449623161139
F471,1567.0,0.2682640795020295,0.7676157977129474,-0.7703892575867698,-0.29663167677441654,0.0,0.7033683232255834,3.7033683232255834,1.3415583120853003,1.8172197740820595,2.8614184915661762,4.473757580812353,1.0,0.2635566385013755,0.3344851005016144,0.763358475652233,0.826273371541047
F473,1567.0,-0.007114556280430947,0.7477474127324856,-2.0220102445245756,-0.5196111294676139,0.0,0.48038887053238644,3.4803888705323867,0.32178980441326366,0.8175599645912555,105.10106086083158,5.502399115056962,1.0000000000000004,-0.007542220367467632,-0.0010984739791360344,0.7439949124332071,0.8024780957064711
F474,1567.0,0.21258443698819054,0.881133263161613,-1.4949685932802501,-0.4098986295448045,0.0,0.5901013704551954,3.590101370455196,1.504485830992136,2.754005646036643,4.144862510355905,5.085069963735446,0.9999999999999999,0.21092516808946588,0.23592588313082705,0.8756952463856564,0.9586192119354789
F475,1567.0,0.18559339979283276,0.872098421498901,-1.4882089650431825,-0.43866052935451577,0.0,0.5613394706454842,3.5613394706454837,1.4690028090076825,2.623061245243057,4.698973252646244,5.049548435688666,1.0,0.18301280690837324,0.22189539392710453,0.8680408795448549,0.930986098340774
F477,1567.0,0.3043404047529337,0.9700604428854441,-1.3153904410675183,-0.3616910057788242,0.0,0.6383089942211757,3.6383089942211755,1.5852464656427077,2.3262863753973395,3.1874191784352806,4.953699435288694,0.9999999999999999,0.29778648673232994,0.3965363861389272,0.96622740568146,1.0228919018054405
F479,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F481,1567.0,0.12513402995493966,0.8863104071052437,-1.5298428122888594,-0.43865754540757507,0.0,0.561342454592425,3.561342454592425,0.8036983722793725,0.7826738861744023,7.082888702755902,5.0911852668812845,1.0,0.12774024414690116,0.08847161300455841,0.8880288923740611,0.8651234608830212
F483,1567.0,0.04560661914470016,0.5330282069526624,-0.5666625335216732,-0.5666625335216732,0.0,0.43333746647832694,1.331065293753628,0.42977838916647654,-0.8369437211432973,11.68751854308229,1.8977278272753013,1.0,0.04745191664360406,0.01964825144377313,0.5317511319208935,0.5526753522616044
F484,1567.0,0.3099230355051373,1.0047244535684496,-0.7949834093163373,-0.3607664250402747,0.0,0.6392335749597252,3.639233574959725,1.5213674796348828,1.9917862089269205,3.2418514871849644,4.434216984276063,0.9999999999999999,0.3175191491008003,0.20306616828922375,1.0169997918956033,0.8091114280887545
F485,1567.0,0.34962821392907856,0.9882809145768445,-0.6477598781645799,-0.2943109117372462,0.0,0.7056890882627538,3.7056890882627536,1.5143521258991832,1.9094010869201865,2.826662366483069,4.353448966427333,1.0,0.360389439162284,0.19824674742735182,0.9962804527561838,0.8579378189611079
F486,1567.0,0.37801605290295925,0.9287657190651192,-0.4692786286826322,-0.2613511958327657,0.0,0.7386488041672343,3.738648804167234,1.5331485415220092,1.7476274716294524,2.4569478251789647,4.207927432849866,1.0,0.3848984851755594,0.2811987604528246,0.931424108108898,0.8891858308331632
F487,1567.0,0.09825039909839099,0.5694729411993861,-0.5054073392937596,-0.5054073392937596,0.0,0.49459266070624036,1.4364187628505054,0.5924172716538328,-0.7740648674998023,5.796138707012295,1.9418261021442649,1.0,0.09563166162137558,0.1350889849529442,0.5733682131997447,0.5126328328816945
F488,1567.0,0.37078541611961047,0.7610405709287561,-0.32409822935890126,-0.16490481616789338,0.0,0.8350951838321068,2.533309821587169,1.1135655322192233,0.08528020145102211,2.05250945113009,2.8574080509460704,1.0000000000000002,0.3736513232590895,0.3304698185709787,0.7619874000738525,0.7500529468816006
F489,1567.0,0.003737408131792578,0.6909426785252937,-0.9728741111254009,-0.5722648218442226,0.0,0.42773517815577744,1.7801149306646076,0.3415250459363084,-0.518317973331651,184.87215042501225,2.7529890417900083,1.0,0.012513841239602048,-0.11972337683671942,0.6876873605003001,0.72749837044356
F490,1567.0,0.20552931581458292,0.8729285715544427,-0.8329468739868181,-0.4009182720209715,0.0,0.5990817279790284,2.9899950040402272,1.0623596051428135,0.6263754410650826,4.24722170698852,3.8229418780270454,0.9999999999999999,0.20045415565818323,0.2769231553223982,0.8716301435078292,0.8922120759532248
F491,1567.0,0.12042587657661218,0.7797371552815916,-1.5082361855279531,-0.44004546192563715,0.0,0.5599545380743627,3.559954538074363,0.8868381247525383,1.217253855874426,6.474830638073586,5.068190723602316,0.9999999999999998,0.12177527317681652,0.10144349940258375,0.7780083718372605,0.8072968064733116
F492,1567.0,0.13491057349963423,0.9090360200098688,-1.5478173332113117,-0.4575821359934109,0.0,0.5424178640065891,3.542417864006589,1.5376123650538185,3.600061439423011,6.7380635662748505,5.0902351972179005,1.0,0.13001813251315925,0.20373404622283536,0.9106517367355415,0.8874200433483581
F494,1567.0,-4.7487556026306996e-05,0.6301926004023036,-1.1046992542417038,-0.5636174162243137,0.0,0.43638258377568623,3.436382583775687,0.6165708527446861,0.7455801698731581,13270.688994449465,4.541081838017391,1.0,-0.002667106457944568,0.036803497573843,0.624160759695674,0.7119858066089627
F495,1567.0,0.4756428279009284,1.0924811380997757,-0.4676886792452831,-0.22051886792452835,0.0,0.7794811320754716,3.779481132075472,1.7752492223215561,2.3582147147557473,2.2968519107472627,4.247169811320755,1.0,0.46585202285301597,0.6133730950653121,1.079876111248913,1.254296972834597
F497,1567.0,0.39318329189730133,1.1158088040711767,-1.053671241605652,-0.3423192682572235,0.0,0.6576807317427764,3.657680731742777,1.6196470342206652,1.8934996667416684,2.837884587323171,4.711351973348429,0.9999999999999999,0.393846496614855,0.38385378707248413,1.1166977488359136,1.108536609017211
F500,1567.0,0.4907409565451215,0.6055399381004787,0.0,0.0,0.0,1.0,1.8652450017962308,0.7435410862538133,-0.9555607675315709,1.233929897276809,1.8652450017962308,1.0,0.4955768750427207,0.4227126030644713,0.6054090063955516,0.6062047107922727
F501,1567.0,0.47718183242949164,0.6384737582267369,0.0,0.0,0.0,1.0,1.9741211560191627,0.9149245569134138,-0.6838557411246522,1.3380093600267982,1.9741211560191627,1.0,0.47477184429702746,0.5110838770236763,0.6353266793185991,0.6835674038464318
F511,1567.0,0.23771777578325082,0.9621746483807715,-1.620730096203265,-0.40225658573266593,0.0,0.5977434142673339,3.597743414267334,1.6281847122613258,2.9875899348121413,4.0475502734554745,5.218473510470599,0.9999999999999998,0.20159977246433097,0.7458008417022858,0.9294058579572524,1.2391156360364188
F512,1567.0,0.49799674967953406,0.5947553242450129,0.0,0.0,0.0,0.9999999999999999,1.8050192893386354,0.7003577339750052,-0.9955790382058929,1.1942955945526745,1.8050192893386354,0.9999999999999999,0.48928036125302204,0.6206128676409484,0.5908220237807457,0.6380431864692081
F520,1567.0,0.4977873401030302,1.2422627409756484,-1.0104969183359014,-0.2626348228043144,0.0,0.7373651771956857,3.7373651771956853,1.68514545373706,1.8093522045602253,2.495569173607416,4.747862095531587,1.0,0.45513016502595605,1.097858947196871,1.2101320627477732,1.5123595931224632
F521,1567.0,0.11438310080862271,0.8966968263677051,-1.412378380378085,-0.49487625319078116,0.0,0.5051237468092191,3.505123746809219,1.2591412520898282,2.3822515308942354,7.839417011960115,4.917502127187304,1.0000000000000002,0.10813715236901866,0.2022467793388218,0.8831410729651207,1.0705073717370666
F522,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F524,1567.0,0.3915546169674727,1.2879706293412094,-1.2335827098919372,-0.4480465502909396,0.0,0.5519534497090608,3.5519534497090604,1.5929152486133122,1.4405857885268905,3.289376688526992,4.785536159600998,1.0000000000000004,0.38901095404573544,0.42733710595306584,1.2760632445176778,1.4515338818655557
F525,1567.0,0.09565510635598481,0.682239708787305,-1.3303618052965316,-0.41307348004475963,0.0,0.5869265199552405,3.5869265199552407,0.6860417846827342,1.3549388550579309,7.132287389250153,4.917288325251772,1.0,0.09295129672541858,0.1336904283705849,0.6869026280056625,0.614643750591852
F526,1567.0,0.1114057946344873,0.8643577494408008,-1.6597322348094754,-0.4801464698478088,0.0,0.5198535301521914,3.5198535301521914,1.0343990029240318,1.881446662179985,7.758642647529462,5.179585764961667,1.0000000000000002,0.11097087036162322,0.11752400820371979,0.8634128080523041,0.881760385775544
F527,1567.0,-0.06224512144206718,0.5514467171092675,-0.798633824423283,-0.6170366725520277,0.0,0.38296332744797246,3.382963327447973,0.61003804743651,1.2989069453810345,8.859276105897731,4.181597151871256,1.0,-0.059096665326413805,-0.10653542237669135,0.554932422058608,0.5001843415883396
F528,1567.0,-0.005588765774459904,0.6998286630999967,-1.571365051133837,-0.5614902919816214,0.0,0.4385097080183785,2.9780272713798723,0.18197534379470276,-0.4465512838498684,125.22061063516429,4.549392322513709,0.9999999999999999,-0.003644185649053322,-0.03294377273090035,0.7054271771799105,0.6180901023133011
F540,1567.0,-0.009691557470093624,0.6083852805368117,-1.0710223129648535,-0.5662826308881436,0.0,0.43371736911185643,1.7138204268144475,0.20394577410019415,-0.7721173640612049,62.77476890080906,2.784842739779301,1.0,-0.006935850238506882,-0.0484569390067422,0.6041909026520057,0.6665527541850937
F542,1567.0,0.038629070535366516,0.7745798331961216,-1.668834849261829,-0.5299587055680012,0.0,0.47004129443199905,3.470041294431999,0.6284754631993377,0.9179220309028548,20.05173364103881,5.138876143693828,1.0000000000000002,0.03329557402108875,0.11365700707756242,0.7720207044946583,0.8098708842112362
F546,1567.0,0.5156698570072913,1.304884855184742,-2.9669795692987293,0.0,0.0,1.0,4.0,1.0672078838229235,1.053072639317274,2.5304656408562605,6.966979569298729,1.0,0.5312129528177657,0.2970203457503293,1.326254999207774,0.9324402349300028
F547,1567.0,0.18967082045619243,0.7398451747496353,-0.976502311248074,-0.3085516178736518,0.0,0.6914483821263482,3.691448382126348,0.9934351487196111,1.4146832138549437,3.9006799937189807,4.667950693374422,1.0,0.19538142702322409,0.10933796076804546,0.7404692391373288,0.7297898295960005
F548,1567.0,0.031147070154105578,0.7440098596218846,-3.401213556311971,-0.40121355631196676,0.0,0.598786443688029,2.7014947461891152,-0.35852963940842514,0.7362579599337913,23.886993412763342,6.102708302501086,0.9999999999999958,0.021722340347083625,0.1637276442663468,0.7513847826508394,0.6191733931667692
F549,1567.0,0.25774924077587086,0.5650248383811981,-0.5366487892085168,-0.17649926864943888,0.0,0.82350073135056,1.5244596131968124,0.7023033888534498,-1.0077252520281321,2.1921493800648304,2.0611084024053294,0.9999999999999989,0.2550452190935646,0.29578754578754507,0.5629724854249757,0.5946831105588049
F550,1567.0,0.26135145055382347,0.8829733619763017,-0.7427794223537885,-0.37266981358508694,0.0,0.6273301864149132,3.6273301864149134,1.841655548784095,3.9041539224910506,3.3784903818281324,4.370109608768702,1.0000000000000002,0.26426108620473643,0.2204207105799233,0.8860682808593546,0.8412406176392798
F551,1567.0,0.088914357489433,0.7415479613186214,-2.353741496598638,-0.44444444444444403,0.0,0.5555555555555559,3.5555555555555562,0.2645729266240681,0.6967598897387295,8.340024966141272,5.909297052154194,1.0,0.0824122768268851,0.18038112680969853,0.7295972084485911,0.892040465811131
F556,1567.0,0.07189465894519609,0.754315032033406,-1.1211936189584417,-0.5485039849147135,0.0,0.45149601508528625,3.451496015085286,1.4380574547664637,3.6406763146190855,10.491948123683482,4.572689634043728,0.9999999999999998,0.07037011977276302,0.09334082057278816,0.7584773380514503,0.6961619131393021
F558,1567.0,0.031151428189012433,0.8698588553863142,-2.163426584479216,-0.5539750276592382,0.0,0.44602497234076177,3.4460249723407617,0.5705109840286464,0.9802401836858992,27.92356260780373,5.609451556819978,1.0,0.024938958456963867,0.11854415143888816,0.8551302527786359,1.0565829813136065
F562,1567.0,0.08897592403407051,0.6714173053382088,-0.7952727849999118,-0.4943538002928052,0.0,0.5056461997071948,2.5165187942073977,0.8035098717370005,-0.034190912334037815,7.546055999076387,3.3117915792073096,1.0,0.08433783959435967,0.1542212849503873,0.6670800968507661,0.7300521305442195
F563,1567.0,-0.2864402860659539,1.1589517562955007,-3.4892874146960535,-0.7601967941596506,0.0,0.23980320584034492,3.239803205840345,-0.36126239032521096,0.45645508938653245,4.046050128663124,6.7290906205363985,0.9999999999999956,-0.2804936190948405,-0.3700938800922892,1.1525255337240328,1.248792507464335
F564,1567.0,0.12843790848752473,0.6005139676579307,-1.7297032131469219,-0.4434633308805491,0.0,0.5565366691194509,3.1459406426293848,0.8839049556411502,0.7278031567420449,4.675519671138086,4.875643855776307,1.0,0.1307694280855663,0.09563970491122831,0.6069503210398045,0.5026354402961031
F565,1567.0,0.4142926303281036,0.884320908530361,-1.4655172413793107,-0.08275862068965495,0.0,0.9172413793103451,3.9172413793103456,0.9913913731703153,0.8898804324316965,2.1345320765852844,5.382758620689656,1.0,0.41590968015650437,0.3915450928381965,0.8827790223646892,0.90979707270766
F570,1567.0,0.35582005291359503,0.9861854217149185,-1.5414924465393096,-0.214798483877624,0.0,0.785201516122376,3.7852015161223758,1.3761356866675631,2.1024297880189007,2.771584719964127,5.326693962661685,1.0,0.3511203226287228,0.4219326049017504,0.9759884800904508,1.1230656703385942
F571,1567.0,-0.052337133958261485,1.0453830480023076,-3.4640501409529914,-0.46405014095299124,0.0,0.5359498590470088,3.5359498590470086,-1.0172233801189696,3.367555331761255,19.974021672948687,7.0,1.0,-0.05750802971643858,0.020403447716864174,1.0571047988700537,0.8648122216448273
F572,1567.0,-0.05278953559321795,0.8873161155373257,-3.440942323314377,-0.4409423233143773,0.0,0.5590576766856219,2.0175467099918762,-1.2215362216971597,2.936527698703409,16.80856074124118,5.458489033306254,0.9999999999999992,-0.04805866671700974,-0.11934012372680056,0.8637053310399927,1.173462233897817
F573,1567.0,0.18413490212825834,1.0308372811744375,-1.9429657794676802,-0.4372623574144487,0.0,0.5627376425855514,3.5627376425855513,1.741581129614376,3.7591344737548074,5.598272077994285,5.505703422053232,1.0,0.18778248767442274,0.13282319391634967,1.0383798313016563,0.9211752634292979
F578,1567.0,0.227408201483512,1.0506998585445766,-1.6553720415460584,-0.41516484895193884,0.0,0.5848351510480612,3.584835151048061,1.5663354312136668,2.859015989196121,4.620325263933527,5.24020719259412,1.0,0.24063010987916886,0.04141154780230123,1.061780334570025,0.8631497591050307
F586,1567.0,0.16793867058591821,0.9146028243419697,-1.578329708128889,-0.4563710860438059,0.0,0.5436289139561941,3.543628913956194,1.5004190662770005,3.0261936716507725,5.4460525449295405,5.121958622085083,1.0,0.15873364703404286,0.2974285692050879,0.8958871182790933,1.143437629583784
F590,1567.0,0.3270051595306083,1.0720331091781317,-1.023328706144121,-0.3929236684280296,0.0,0.6070763315719704,3.6070763315719705,1.5682665384529135,1.9557378393893279,3.278336986222717,4.630405037716091,1.0,0.32532153700583416,0.3506891956243061,1.075644431378872,1.0245568661643492
